trip_id,driver_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance_miles,duration,avg_speed,max_speed,hard_brakes,time_of_day,weather
710,DRIVER-34,2025-09-11 06:30:01.535242,2025-09-11 07:24:01.535242,40.7340454743317,-73.71742252324293,40.937694006790764,-73.92418554616809,51.6,54,46.5,60.7,2,afternoon,fog
711,DRIVER-50,2025-09-11 22:21:56.867471,2025-09-11 23:45:56.867471,40.80721120547102,-74.02247787661517,40.790511051246156,-73.7014194476394,30.2,84,68.2,78.3,3,evening,storm
712,DRIVER-41,2025-09-08 19:10:48.361673,2025-09-08 19:45:48.361673,40.89902804695025,-74.16134118230983,40.60253732358031,-73.7161678093325,26.2,35,41.3,53.4,3,afternoon,fog
713,DRIVER-19,2025-09-09 01:48:11.335017,2025-09-09 03:15:11.335017,40.77207359455713,-74.08911971903751,40.75902720940862,-74.072966135569,58.2,87,65.1,55.3,1,night,rain
714,DRIVER-9,2025-09-11 20:35:43.982149,2025-09-11 21:28:43.982149,40.505098273323426,-73.70715468956499,40.56295201899844,-73.77328191056567,42.2,53,47.2,76.8,4,afternoon,rain
715,DRIVER-43,2025-09-12 13:11:32.764309,2025-09-12 14:48:32.764309,40.95413620726169,-73.86567455032333,40.60498264445687,-73.76759026707315,9.2,97,51.9,51.1,3,night,rain
716,DRIVER-24,2025-09-12 14:17:37.232375,2025-09-12 14:53:37.232375,40.73219288804261,-73.99486012330863,40.81837195380748,-74.0768277664225,68.8,36,56.3,58.5,0,morning,clear
717,DRIVER-2,2025-09-09 12:19:50.267997,2025-09-09 13:21:50.267997,40.97524789202048,-74.14698187232534,40.67587923469762,-73.80407201967347,82.7,62,66.9,87.4,3,afternoon,snow
718,DRIVER-23,2025-09-07 13:09:11.245108,2025-09-07 14:26:11.245108,40.52360105945167,-73.78665749525584,40.93641087843373,-74.15989284534146,20.9,77,30.6,78.4,0,evening,rain
719,DRIVER-14,2025-09-07 20:40:43.371762,2025-09-07 21:35:43.371762,40.86021971388372,-74.11270253170899,40.65537107618323,-73.75889889160666,56.2,55,68,69.8,1,morning,fog
720,DRIVER-42,2025-09-10 20:15:38.824830,2025-09-10 20:34:38.824830,40.74385376273818,-73.95783610685437,40.83362643772145,-73.88263262368866,17.9,19,63.4,85.9,0,night,clear
721,DRIVER-17,2025-09-13 13:23:19.943983,2025-09-13 14:06:19.943983,40.5766211794424,-74.05262664431983,40.90130132327497,-74.05664122094639,84.2,43,69.8,53.9,4,morning,fog
722,DRIVER-43,2025-09-12 11:59:34.281977,2025-09-12 13:35:34.281977,40.54203310565647,-73.73890444650324,40.97677629915008,-73.72788637045082,83.2,96,66,56.2,0,morning,snow
723,DRIVER-12,2025-09-11 19:39:34.797336,2025-09-11 21:09:34.797336,40.591949632574504,-74.13041841513655,40.72459668655411,-74.16169545602449,73.3,90,49.6,89.5,1,evening,fog
724,DRIVER-29,2025-09-11 16:57:00.174569,2025-09-11 18:02:00.174569,40.543943076738294,-73.9265924559218,40.61475544470611,-73.98272117148511,37.2,65,62.9,71.9,3,evening,rain
725,DRIVER-19,2025-09-10 04:38:22.242517,2025-09-10 05:03:22.242517,40.5777753063478,-74.02499542519887,40.64612738448905,-74.16612605484174,77.9,25,28.9,72,0,night,snow
726,DRIVER-50,2025-09-08 16:16:58.175927,2025-09-08 16:41:58.175927,40.521019220108734,-73.74795802716412,40.50780997531169,-74.12170570111941,8.7,25,32.7,76.2,4,afternoon,snow
727,DRIVER-17,2025-09-09 11:47:19.257845,2025-09-09 12:39:19.257845,40.75094542844511,-74.04623585937867,40.647145904532394,-74.13554199687992,61.7,52,47.3,53.9,2,evening,storm
728,DRIVER-11,2025-09-08 17:55:46.507289,2025-09-08 18:21:46.507289,40.84270908402239,-74.09244366236715,40.57682186391445,-73.87233838273441,27.5,26,46,67.3,4,evening,rain
729,DRIVER-12,2025-09-10 16:39:32.601602,2025-09-10 17:15:32.601602,40.57490406249761,-73.82973776460912,40.97459750601666,-73.74215985641555,57.4,36,47.2,65.3,0,night,rain
730,DRIVER-23,2025-09-08 01:29:04.669903,2025-09-08 03:02:04.669903,40.52304657371084,-73.96498636675267,40.51660455782329,-74.10145349876656,78.3,93,52.6,88,1,night,rain
731,DRIVER-30,2025-09-06 16:28:31.996085,2025-09-06 17:04:31.996085,40.943321156854815,-73.7325652917177,40.80901346354031,-73.97178169557976,14.1,36,39.9,64,4,evening,fog
732,DRIVER-24,2025-09-12 13:58:12.164863,2025-09-12 14:42:12.164863,40.740218496834835,-73.92350928894493,40.696819606622164,-73.74036085001075,80.3,44,37.7,81.9,4,afternoon,fog
733,DRIVER-22,2025-09-09 08:14:09.100594,2025-09-09 09:10:09.100594,40.741353564152135,-74.07851159478943,40.9141357830072,-74.08197191637308,30.7,56,27.1,51.1,0,evening,clear
734,DRIVER-50,2025-09-07 16:30:12.750160,2025-09-07 18:08:12.750160,40.73830688290057,-74.10239904780181,40.885305514221145,-73.92360755177944,47.5,98,38,52.5,3,morning,snow
735,DRIVER-24,2025-09-11 21:45:47.917777,2025-09-11 22:45:47.917777,40.89187106688446,-73.85599768967022,40.69167159539842,-74.11069998647196,68.4,60,65.9,55.8,2,night,storm
736,DRIVER-46,2025-09-13 12:46:30.367696,2025-09-13 12:56:30.367696,40.549972778478235,-73.90582092417678,40.77433608788215,-73.78593307361277,14.9,10,63.7,51.6,2,evening,rain
737,DRIVER-20,2025-09-06 20:41:37.556302,2025-09-06 20:58:37.556302,40.85566852909436,-73.7849270097524,40.63519669286632,-74.17950431276991,40.2,17,42.5,81,0,evening,fog
738,DRIVER-48,2025-09-11 18:36:48.144813,2025-09-11 19:37:48.144813,40.72190009754614,-73.90111221399779,40.510619056586215,-74.18944801671563,28.9,61,22.3,80.5,1,evening,rain
739,DRIVER-39,2025-09-08 17:44:04.867556,2025-09-08 18:29:04.867556,40.87200564856635,-74.01820223079287,40.88284683555149,-73.84176910231662,35,45,23.9,80,4,morning,clear
740,DRIVER-1,2025-09-10 18:35:36.726010,2025-09-10 20:13:36.726010,40.685216042687934,-73.93682664315942,40.74972124710644,-73.87758207708964,53.6,98,64.6,72.6,1,morning,clear
741,DRIVER-34,2025-09-09 20:05:03.231515,2025-09-09 21:13:03.231515,40.714608270407695,-74.07651607256282,40.62228695022655,-73.93451862035455,7,68,61.2,51.4,1,night,storm
742,DRIVER-18,2025-09-13 01:46:41.897772,2025-09-13 03:01:41.897772,40.892287370307365,-74.04715240501417,40.51203017636669,-74.00931631327923,37.6,75,27.7,80.3,3,morning,storm
743,DRIVER-25,2025-09-08 13:01:08.282626,2025-09-08 13:14:08.282626,40.925164534736524,-73.90253724885591,40.984989396894335,-73.74547908887068,67.9,13,26.9,57.5,4,morning,storm
744,DRIVER-28,2025-09-08 16:21:28.343772,2025-09-08 17:57:28.343772,40.61737223983219,-73.8082230346981,40.98118095902386,-73.72342128066306,79.9,96,46.6,55.8,3,afternoon,fog
745,DRIVER-7,2025-09-07 09:17:35.289833,2025-09-07 09:58:35.289833,40.5572039813116,-73.7580000235078,40.56690303165711,-73.70990099650675,69,41,45.8,83,1,evening,storm
746,DRIVER-12,2025-09-12 09:56:40.090049,2025-09-12 10:15:40.090049,40.85013744675257,-74.09021654873206,40.89786199357588,-73.95815845379455,38.5,19,34.3,63.7,1,evening,snow
747,DRIVER-19,2025-09-08 23:08:48.180969,2025-09-09 00:47:48.180969,40.686002935098834,-73.90291017429372,40.90208088799301,-74.09433691833969,27.2,99,48.9,85.9,3,morning,snow
748,DRIVER-2,2025-09-10 19:13:23.344811,2025-09-10 19:50:23.344811,40.92208606860532,-74.11270224956178,40.970173883360665,-73.9780106634519,30.4,37,30.3,89.8,2,evening,storm
749,DRIVER-17,2025-09-11 17:36:53.751290,2025-09-11 17:47:53.751290,40.67977905730946,-73.85321411388253,40.72383813693585,-73.90216453274138,5.2,11,36.8,66.7,2,night,clear
750,DRIVER-18,2025-09-07 13:22:15.684246,2025-09-07 15:01:15.684246,40.53716937101445,-73.91527775527868,40.68089101711384,-73.72625521863785,41.3,99,37.1,89.6,1,evening,clear
751,DRIVER-8,2025-09-08 13:10:40.932676,2025-09-08 14:17:40.932676,40.58607230657945,-73.88452356201357,40.905456745368014,-73.74591341189378,20.5,67,26,76.3,1,night,storm
752,DRIVER-43,2025-09-08 04:10:54.066241,2025-09-08 04:38:54.066241,40.64168471850701,-74.03863992492394,40.58269735981938,-74.16477696110434,72,28,45.1,87.2,0,night,snow
753,DRIVER-19,2025-09-07 07:23:52.284796,2025-09-07 08:00:52.284796,40.74343508874303,-74.01811643696594,40.98537578449217,-74.09142911755855,76.2,37,27.1,50.2,1,evening,clear
754,DRIVER-38,2025-09-11 08:38:13.739005,2025-09-11 09:39:13.739005,40.52416570608911,-74.07665594879599,40.842758929196485,-73.81686988193499,39.9,61,29.2,55.4,3,evening,rain
755,DRIVER-4,2025-09-10 12:53:21.903111,2025-09-10 14:04:21.903111,40.5151382815554,-73.81205701411062,40.974795900019686,-74.0181750880619,42.8,71,40.8,66.1,2,morning,snow
756,DRIVER-45,2025-09-07 04:01:00.384459,2025-09-07 04:17:00.384459,40.80346752948032,-73.9243559649319,40.53634753073633,-74.0632204451251,82,16,25.6,58.1,1,evening,rain
757,DRIVER-1,2025-09-10 20:34:35.590914,2025-09-10 21:39:35.590914,40.59186853783018,-73.81681541328344,40.53363255418164,-74.0267399737795,54.1,65,68.2,57.5,4,evening,snow
758,DRIVER-3,2025-09-07 01:59:47.253418,2025-09-07 02:56:47.253418,40.724236977282,-73.89588941081459,40.95226905631435,-74.10145036553841,5.7,57,50.9,79.9,2,afternoon,clear
759,DRIVER-15,2025-09-10 00:53:57.720216,2025-09-10 01:18:57.720216,40.61890651531115,-74.02399238255293,40.58809018677839,-74.05228213035561,70.2,25,32.1,51.8,4,morning,rain
760,DRIVER-50,2025-09-09 13:18:57.038941,2025-09-09 14:44:57.038941,40.76382185686283,-74.1991782255837,40.94859162343248,-73.8789866826023,46.7,86,65.8,62.4,2,evening,rain
761,DRIVER-36,2025-09-10 01:16:29.256889,2025-09-10 02:18:29.256889,40.787140270633785,-73.96765335519743,40.634134222120444,-73.95146260516267,21.7,62,69.4,62.3,2,evening,fog
762,DRIVER-8,2025-09-08 00:31:37.031725,2025-09-08 01:57:37.031725,40.69519491803206,-73.93491596230666,40.868016178034715,-74.15314347261263,78.1,86,49,50.7,4,evening,storm
763,DRIVER-16,2025-09-08 15:52:25.480233,2025-09-08 17:27:25.480233,40.84002960736351,-74.09381318121056,40.52755061260697,-73.96077925768465,74.6,95,58.4,61.4,1,evening,snow
764,DRIVER-26,2025-09-09 09:33:09.773626,2025-09-09 10:20:09.773626,40.67932225854096,-73.91039088243932,40.779968903983836,-73.99974304893988,35.8,47,24.5,63.9,1,morning,snow
765,DRIVER-2,2025-09-10 09:32:54.680221,2025-09-10 10:03:54.680221,40.58934782742314,-74.03292062998358,40.97706471114074,-74.09484770679703,47.5,31,60.3,54.2,2,evening,fog
766,DRIVER-34,2025-09-12 06:11:29.581231,2025-09-12 06:39:29.581231,40.867386985650946,-74.15510624867417,40.65467565955571,-73.70428844383187,57.1,28,50.1,76.5,0,afternoon,fog
767,DRIVER-12,2025-09-12 15:10:57.541614,2025-09-12 16:21:57.541614,40.908177629346724,-74.1535072414624,40.861900107916654,-74.02955572875726,19.2,71,68.4,54.3,4,morning,storm
768,DRIVER-32,2025-09-12 01:12:18.999959,2025-09-12 02:23:18.999959,40.80107548313586,-74.16495387089832,40.961726380177936,-74.069088630337,36.3,71,66,67.4,2,night,fog
769,DRIVER-22,2025-09-12 11:29:23.832353,2025-09-12 12:11:23.832353,40.90978686579187,-73.8092737045878,40.6640354377766,-74.18006575526796,17.2,42,38.7,79.9,4,evening,rain
770,DRIVER-50,2025-09-07 01:30:16.546081,2025-09-07 03:02:16.546081,40.89971767664808,-74.09212938184577,40.72648848046867,-73.87526720797825,9.4,92,46.2,66.7,0,morning,storm
771,DRIVER-11,2025-09-09 10:15:41.540735,2025-09-09 11:00:41.540735,40.509065586217154,-73.78317040476864,40.520768574533506,-73.84469386046305,12.1,45,48.9,66.7,4,morning,fog
772,DRIVER-50,2025-09-11 23:12:35.874622,2025-09-12 00:03:35.874622,40.918817039441,-73.89277399959185,40.59579354004092,-74.19879797587652,49.8,51,52.9,62.6,3,afternoon,storm
773,DRIVER-14,2025-09-13 14:26:40.145282,2025-09-13 15:04:40.145282,40.73943438094099,-73.84660563296985,40.974265803804585,-74.14862609163806,34.9,38,49.7,77.6,2,morning,clear
774,DRIVER-50,2025-09-10 15:53:31.911490,2025-09-10 17:21:31.911490,40.88630606352415,-73.88395350505687,40.79565147693614,-73.83604858337158,43.7,88,23.7,83,1,morning,clear
775,DRIVER-37,2025-09-11 09:00:52.770402,2025-09-11 09:22:52.770402,40.60510037886988,-73.85573205279977,40.856934196417754,-73.8346396339608,46.3,22,26,58.6,0,morning,clear
776,DRIVER-8,2025-09-12 13:21:13.553654,2025-09-12 14:34:13.553654,40.750650274426036,-73.77786636661145,40.52641741976613,-74.06184690993844,43.2,73,52.1,67.9,4,evening,clear
777,DRIVER-43,2025-09-08 13:29:44.526068,2025-09-08 14:44:44.526068,40.93030537796949,-73.73087168207053,40.835388288492844,-73.96586543662659,22.5,75,33.3,74.7,4,night,fog
778,DRIVER-18,2025-09-09 17:48:43.562133,2025-09-09 18:47:43.562133,40.964088853455735,-73.86290864752337,40.94989842369694,-73.77186004581579,50.4,59,20.5,61,3,night,rain
779,DRIVER-11,2025-09-10 23:49:06.967835,2025-09-11 00:37:06.967835,40.79925705610817,-73.94827162471132,40.586495875845344,-74.04297904459189,16.4,48,20.3,59.5,0,morning,snow
780,DRIVER-12,2025-09-09 00:55:45.307976,2025-09-09 01:57:45.307976,40.74466228616972,-73.81697827458163,40.54793775739946,-73.87612276299384,7.2,62,40.7,53.3,1,morning,snow
781,DRIVER-7,2025-09-09 07:31:01.312320,2025-09-09 07:48:01.312320,40.697852423090964,-73.71579562874365,40.92040087810801,-74.08404952676227,56.2,17,67,55.5,2,night,fog
782,DRIVER-23,2025-09-11 04:54:38.119718,2025-09-11 06:22:38.119718,40.98277179041185,-74.12702199683946,40.747791362216915,-73.93797773135839,71,88,38.6,82.6,4,evening,storm
783,DRIVER-22,2025-09-10 09:20:32.738093,2025-09-10 09:34:32.738093,40.97550137352111,-73.96362755570017,40.646828579757454,-73.84614216655856,5.6,14,65.2,79.8,0,night,clear
784,DRIVER-31,2025-09-06 18:27:50.538385,2025-09-06 19:22:50.538385,40.874581555335396,-73.83760616272635,40.96811706248931,-74.12364989140724,40,55,39.7,62,3,evening,clear
785,DRIVER-24,2025-09-07 21:12:49.750781,2025-09-07 22:35:49.750781,40.631082215659674,-74.11375114121925,40.60735495314052,-73.7477000264697,41.5,83,28.4,62.7,4,morning,rain
786,DRIVER-4,2025-09-07 11:27:46.693254,2025-09-07 12:30:46.693254,40.71326954218962,-73.96606940528461,40.99519923816447,-74.11140480688184,82.2,63,65.7,67.4,0,afternoon,rain
787,DRIVER-11,2025-09-13 01:10:41.166459,2025-09-13 01:57:41.166459,40.87418744745448,-74.18776238482008,40.935042109622216,-73.72692329429842,26.8,47,60.7,83.6,0,evening,fog
788,DRIVER-25,2025-09-07 01:47:38.885781,2025-09-07 01:57:38.885781,40.825601300506726,-74.17270587083287,40.94749977333968,-74.06066970343355,29.1,10,51.2,64.6,3,afternoon,snow
789,DRIVER-25,2025-09-07 09:18:14.186119,2025-09-07 09:53:14.186119,40.88300578199676,-73.99639242856232,40.575020272385544,-74.17134564778364,75.3,35,55.1,61.6,0,morning,clear
790,DRIVER-7,2025-09-07 18:28:08.626209,2025-09-07 19:19:08.626209,40.57987798888049,-73.9952020310636,40.62800135145332,-74.05840943712592,72.8,51,24.1,84.7,3,afternoon,rain
791,DRIVER-31,2025-09-08 21:13:32.524446,2025-09-08 22:25:32.524446,40.96908263515547,-74.12157371692496,40.80487262468033,-73.9618273333984,7.4,72,28.8,74.4,2,evening,clear
792,DRIVER-21,2025-09-11 20:16:00.969807,2025-09-11 20:29:00.969807,40.86373415510862,-73.8051020401283,40.68411843876355,-73.9290455578877,44.4,13,35.8,72,1,afternoon,rain
793,DRIVER-5,2025-09-06 22:18:02.462935,2025-09-06 23:47:02.462935,40.95853237650354,-73.82945134391,40.882904877709215,-73.91149759041522,5.5,89,67.8,62.1,1,evening,fog
794,DRIVER-18,2025-09-08 09:19:44.892632,2025-09-08 10:57:44.892632,40.79092821563117,-73.81577146557652,40.657907751611596,-74.0641530219316,70.5,98,53.6,61.9,2,night,fog
795,DRIVER-6,2025-09-07 11:19:53.223559,2025-09-07 11:39:53.223559,40.867776218583096,-74.16965137729368,40.553285934116076,-73.8356446884779,33.6,20,23.4,61.4,0,morning,rain
796,DRIVER-24,2025-09-06 16:23:41.181151,2025-09-06 17:32:41.181151,40.805654232998585,-73.81640535830635,40.8814657065709,-73.88419732274116,55.1,69,51.5,85.4,0,night,snow
797,DRIVER-27,2025-09-10 18:38:08.945882,2025-09-10 19:06:08.945882,40.987637466687445,-73.84686420576244,40.853583625287825,-73.94294859397192,41.5,28,38.8,78.3,0,evening,storm
798,DRIVER-15,2025-09-09 22:09:26.854366,2025-09-09 22:40:26.854366,40.518926166493976,-74.03719598187368,40.85694143645604,-73.9650313910457,52,31,24.6,56.4,2,afternoon,rain
799,DRIVER-9,2025-09-08 00:38:17.193897,2025-09-08 02:11:17.193897,40.612046050552706,-73.73418506172463,40.71692540975397,-74.09772157747597,41.1,93,64.2,70.4,2,morning,snow
800,DRIVER-34,2025-09-11 17:40:12.774571,2025-09-11 19:03:12.774571,40.88180090237731,-73.83234588902228,40.99329398269049,-73.82502604191026,22.6,83,53.9,76.6,3,evening,clear
801,DRIVER-10,2025-09-08 03:50:07.925551,2025-09-08 04:25:07.925551,40.53782055775342,-73.86006810001443,40.959324159581236,-74.10236316500625,25.4,35,51.7,89.1,1,night,rain
802,DRIVER-23,2025-09-13 04:31:24.018722,2025-09-13 05:52:24.018722,40.89584599392013,-74.07442762624207,40.935894439223084,-73.7353879444857,80.7,81,41.7,81.4,4,afternoon,storm
803,DRIVER-23,2025-09-10 05:39:21.536090,2025-09-10 06:49:21.536090,40.77618256907561,-73.90832015341775,40.596821138582285,-73.71321983495778,43.6,70,66.9,76.6,3,afternoon,rain
804,DRIVER-28,2025-09-10 13:12:37.636124,2025-09-10 13:27:37.636124,40.94725602968371,-73.92646360886512,40.76908759906781,-73.94892152849684,17.7,15,30.6,70.3,0,morning,storm
805,DRIVER-26,2025-09-13 09:15:16.876521,2025-09-13 10:17:16.876521,40.577319860583685,-73.70662818750084,40.522575516541096,-73.73962249799014,41.4,62,42.4,86.1,1,afternoon,snow
806,DRIVER-47,2025-09-10 08:38:30.605426,2025-09-10 09:22:30.605426,40.56429129628645,-74.13777523314644,40.97008052468436,-74.03088753298188,9.6,44,51.8,81.8,1,morning,storm
807,DRIVER-14,2025-09-07 21:45:13.489872,2025-09-07 23:24:13.489872,40.75525953021261,-73.99042574453952,40.912978914994724,-73.86102719515479,28.7,99,26.9,72.6,3,evening,fog
808,DRIVER-43,2025-09-10 19:00:21.904274,2025-09-10 19:55:21.904274,40.60906699285964,-73.72813772586537,40.86188535155294,-73.82274775047064,61.8,55,67.4,51.5,1,night,snow
809,DRIVER-37,2025-09-07 17:58:38.943659,2025-09-07 18:19:38.943659,40.69663120548722,-73.7557269113351,40.59414670380928,-74.04675734502854,19.6,21,36,65.5,0,afternoon,storm
810,DRIVER-18,2025-09-07 06:32:29.518262,2025-09-07 07:41:29.518262,40.577951830010875,-73.82143004225881,40.80690266460346,-73.85244990414263,67.1,69,52.4,85.3,4,night,clear
811,DRIVER-40,2025-09-11 04:31:51.355845,2025-09-11 05:11:51.355845,40.871914982734104,-73.76684935873989,40.96063864737374,-73.71435061222648,14.5,40,29,88.7,3,afternoon,snow
812,DRIVER-42,2025-09-07 22:16:13.485366,2025-09-07 23:02:13.485366,40.829587803042095,-73.77849609175615,40.50873699714136,-73.7574030689972,36.1,46,31.2,89.6,3,evening,snow
813,DRIVER-17,2025-09-08 15:46:22.028329,2025-09-08 17:03:22.028329,40.65451393430156,-73.94855281899919,40.636057589182485,-73.78497919789163,40,77,40.1,50.3,3,morning,fog
814,DRIVER-45,2025-09-11 02:09:48.095654,2025-09-11 03:45:48.095654,40.61276156955558,-73.82588390380533,40.85188763342286,-73.86205601447517,58.8,96,30.6,62.2,3,afternoon,snow
815,DRIVER-6,2025-09-10 08:40:22.873715,2025-09-10 09:27:22.873715,40.96844644061842,-73.7458460148115,40.550745003760284,-74.11655372442524,60.8,47,60.4,61.6,0,afternoon,clear
816,DRIVER-1,2025-09-08 06:03:17.794497,2025-09-08 06:21:17.794497,40.74017912161685,-73.76177426422386,40.55199088940836,-73.70882269906286,59.6,18,47,53.6,3,afternoon,snow
817,DRIVER-39,2025-09-11 20:41:29.802723,2025-09-11 22:15:29.802723,40.86134504651933,-73.8310483297435,40.53436176565507,-73.78892572150544,83.5,94,32.6,57,1,afternoon,clear
818,DRIVER-10,2025-09-10 06:12:57.160421,2025-09-10 06:30:57.160421,40.71631732418747,-73.73031804368908,40.9284793625554,-73.94822114399167,18.2,18,46.1,66.7,3,afternoon,fog
819,DRIVER-10,2025-09-07 01:05:07.575390,2025-09-07 02:32:07.575390,40.96407543317522,-73.94673119489886,40.79868442811825,-74.1943249442127,69.1,87,36.3,61.3,3,afternoon,clear
820,DRIVER-12,2025-09-07 22:07:33.148013,2025-09-07 23:46:33.148013,40.5731862218965,-74.03157724401272,40.65567903803336,-73.79773465548132,33.4,99,44.4,68.8,2,morning,rain
821,DRIVER-30,2025-09-10 04:37:49.773030,2025-09-10 05:43:49.773030,40.899455412344366,-73.8112770321283,40.716052783153955,-73.97257901415001,71.7,66,53.1,69.5,3,morning,storm
822,DRIVER-48,2025-09-09 02:19:37.777110,2025-09-09 03:53:37.777110,40.74066816101551,-73.81270349156094,40.68040602234308,-73.77117476758575,6.7,94,26.2,51.7,1,night,storm
823,DRIVER-38,2025-09-12 16:24:31.669927,2025-09-12 17:20:31.669927,40.957305658601,-73.87535157693026,40.509350303354424,-74.02331220166322,63.9,56,28.5,78.7,1,morning,fog
824,DRIVER-44,2025-09-13 01:10:16.508786,2025-09-13 01:26:16.508786,40.740255927718195,-73.79605982373454,40.74965065919427,-73.80064089353333,74.8,16,65,54.1,4,morning,clear
825,DRIVER-12,2025-09-12 08:56:57.015536,2025-09-12 09:21:57.015536,40.81056167820336,-74.00000433323194,40.8728657748968,-73.73939106001879,75,25,46,72.2,2,night,storm
826,DRIVER-8,2025-09-08 12:51:53.130709,2025-09-08 13:33:53.130709,40.921069785801734,-73.85746052195913,40.5800345708876,-73.73093525443069,66.2,42,39.5,87.2,2,morning,fog
827,DRIVER-28,2025-09-07 23:51:51.954301,2025-09-08 00:59:51.954301,40.51665536631018,-73.98631515400625,40.751402801049466,-73.7731489274512,34.8,68,47.8,59.5,1,morning,storm
828,DRIVER-29,2025-09-11 18:41:23.114994,2025-09-11 19:52:23.114994,40.85732567124156,-73.76654555933206,40.83927839457379,-73.90785282114211,8.9,71,67,83.1,3,evening,snow
829,DRIVER-5,2025-09-12 15:23:31.299145,2025-09-12 15:53:31.299145,40.83477035950263,-74.0817903439179,40.6718330913877,-74.0981432782456,59.1,30,24.2,88.6,1,afternoon,clear
830,DRIVER-29,2025-09-08 07:53:30.438079,2025-09-08 09:00:30.438079,40.84956245259847,-73.93867928957056,40.50080462480177,-74.13409190207474,11,67,68.9,58,2,afternoon,clear
831,DRIVER-44,2025-09-09 07:34:15.954454,2025-09-09 08:41:15.954454,40.7950203776867,-73.77288218708746,40.82905512203922,-74.0842257780995,50.9,67,51.6,75.7,1,night,rain
832,DRIVER-14,2025-09-07 16:14:09.282411,2025-09-07 17:50:09.282411,40.52939895541593,-74.1272488300999,40.88030797400978,-74.17438281737307,15,96,25.9,55.2,2,night,fog
833,DRIVER-41,2025-09-08 22:51:41.858065,2025-09-09 00:05:41.858065,40.84561482257202,-73.75549811734028,40.69036461866319,-73.91134745275419,37.1,74,33.6,53.7,1,morning,clear
834,DRIVER-43,2025-09-09 14:06:44.168201,2025-09-09 15:28:44.168201,40.86143606664818,-74.02765022333425,40.7434073747288,-73.72421928444373,55.1,82,55.6,90,0,morning,rain
835,DRIVER-19,2025-09-07 16:11:25.859927,2025-09-07 16:49:25.859927,40.90291385521868,-74.03298641522909,40.83226917781171,-74.09722372372107,56.3,38,52,83.3,0,night,rain
836,DRIVER-25,2025-09-07 10:46:25.734189,2025-09-07 11:45:25.734189,40.557703089227495,-74.11468600773306,40.78683983668993,-73.99543630891634,18.1,59,45.9,54.4,3,night,storm
837,DRIVER-14,2025-09-08 12:08:49.964671,2025-09-08 13:32:49.964671,40.89949218403271,-73.72283860432789,40.77398303076579,-74.0521221430816,28.9,84,57.8,89.2,4,evening,fog
838,DRIVER-45,2025-09-13 10:13:51.454258,2025-09-13 11:33:51.454258,40.68926456844411,-73.98927114925823,40.993473794477325,-73.89689862135408,31.7,80,51.2,82.4,4,night,clear
839,DRIVER-29,2025-09-08 11:33:20.697737,2025-09-08 12:13:20.697737,40.50228957756164,-73.97271567356242,40.96386957140005,-73.82759378096078,31.7,40,31,73.3,3,morning,storm
840,DRIVER-32,2025-09-07 23:18:28.555747,2025-09-08 00:19:28.555747,40.64701099218182,-74.09263462779703,40.610930264487095,-74.1704553008155,36,61,65.2,55.2,3,evening,rain
841,DRIVER-22,2025-09-10 13:00:46.549695,2025-09-10 13:43:46.549695,40.96555888250953,-74.01630829316821,40.613295840801946,-74.183198021419,10.7,43,48.6,71.9,0,night,snow
842,DRIVER-36,2025-09-07 23:41:07.804707,2025-09-08 00:51:07.804707,40.923008596640045,-73.85620650720719,40.560600983074444,-73.70219458014303,13.9,70,41.3,74.3,4,night,storm
843,DRIVER-3,2025-09-08 20:44:31.471904,2025-09-08 22:14:31.471904,40.91810660417429,-73.88210363697182,40.81933578930898,-74.01481172499221,65.2,90,39.9,51,2,morning,snow
844,DRIVER-30,2025-09-07 23:10:35.670745,2025-09-08 00:04:35.670745,40.65861554477487,-73.9591353670487,40.87060257480638,-74.06436449879433,26.6,54,23.5,79,4,night,snow
845,DRIVER-28,2025-09-08 11:58:02.300016,2025-09-08 12:39:02.300016,40.860046585934285,-73.72321630636702,40.648036801586954,-74.00495104925363,34,41,58.7,58.3,3,morning,storm
846,DRIVER-42,2025-09-12 12:51:00.436791,2025-09-12 14:12:00.436791,40.945798479865694,-74.04182788128827,40.66483004019581,-74.0274578163843,84.9,81,68,67,2,night,clear
847,DRIVER-15,2025-09-11 08:09:34.549237,2025-09-11 08:26:34.549237,40.580816849035315,-73.89982841071249,40.99802209425869,-73.92400489799329,30.9,17,26.1,50.9,3,night,clear
848,DRIVER-35,2025-09-09 07:44:47.962123,2025-09-09 08:28:47.962123,40.84430130020684,-73.98647979592972,40.97020102541725,-74.12903326685671,6.8,44,24.3,83.3,0,night,clear
849,DRIVER-47,2025-09-10 07:48:32.808357,2025-09-10 08:41:32.808357,40.61506246890174,-73.88972207693426,40.6688284970405,-73.8722550919317,41.5,53,58.5,67.8,1,night,clear
850,DRIVER-22,2025-09-07 23:05:02.139450,2025-09-08 00:37:02.139450,40.63882895870036,-74.17325734556694,40.51525981354259,-73.93225536913005,33.6,92,39.2,78.1,1,morning,snow
851,DRIVER-1,2025-09-09 03:21:36.274625,2025-09-09 04:25:36.274625,40.5951977598294,-73.98812522180606,40.59595849341845,-74.13378259126623,61.8,64,49.7,70.8,2,afternoon,storm
