trip_id,driver_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance_miles,duration,avg_speed,max_speed,hard_brakes,time_of_day,weather,claim
416,DRIVER-22,2025-09-09 14:28:15.610143,2025-09-09 16:03:15.610143,40.91928528537895,-74.05782447170517,40.80267526301264,-73.7836253310895,13.2,95,57.4,75.5,0,afternoon,snow,0
417,DRIVER-24,2025-09-08 11:51:46.954093,2025-09-08 12:03:46.954093,40.51563302858469,-74.00533945043401,40.73698530079995,-73.78793838194055,45.4,12,24.2,60.9,3,evening,rain,1
418,DRIVER-50,2025-09-07 03:37:40.894602,2025-09-07 04:21:40.894602,40.72589437333293,-73.71930602151404,40.503886754817046,-73.93934251392336,32.1,44,48.0,86.7,2,morning,fog,0
419,DRIVER-13,2025-09-09 07:41:08.672523,2025-09-09 08:45:08.672523,40.64958464135045,-74.08952000308668,40.92008072172586,-73.9983815632524,82.8,64,57.1,55.2,3,evening,clear,0
420,DRIVER-45,2025-09-11 14:21:45.678582,2025-09-11 14:56:45.678582,40.70231598234041,-74.1132180588024,40.52827463112979,-73.97373062687487,38.6,35,31.3,73.9,2,evening,clear,0
421,DRIVER-23,2025-09-09 04:52:07.954401,2025-09-09 05:23:07.954401,40.53330227490276,-73.80936232555135,40.58334214418674,-73.79452592308868,29.5,31,65.0,50.2,3,evening,rain,1
422,DRIVER-40,2025-09-08 09:58:42.215219,2025-09-08 10:58:42.215219,40.619129043902106,-73.98432268204219,40.88263320157483,-74.03639082034516,74.7,60,69.6,50.8,0,night,clear,0
423,DRIVER-37,2025-09-06 03:22:11.470538,2025-09-06 04:24:11.470538,40.69219643247729,-74.09503240993347,40.92666765457011,-73.72287946439539,20.7,62,25.7,53.9,2,evening,fog,0
424,DRIVER-48,2025-09-11 20:14:47.730003,2025-09-11 20:28:47.730003,40.91653967285582,-74.02181437333225,40.81774233073805,-73.7764496634497,25.6,14,56.2,89.2,3,evening,rain,1
425,DRIVER-5,2025-09-12 15:36:19.234998,2025-09-12 16:47:19.234998,40.9136434492642,-74.10669787123497,40.56184290209176,-74.00783554241588,44.4,71,31.2,74.0,1,night,fog,0
426,DRIVER-15,2025-09-09 14:13:52.144740,2025-09-09 14:42:52.144740,40.89063025984506,-74.13404775553087,40.89957557608419,-74.15734562282245,32.5,29,69.8,63.7,3,night,clear,0
427,DRIVER-7,2025-09-06 20:44:49.411812,2025-09-06 21:26:49.411812,40.901377603246864,-73.89461897623768,40.742144169401406,-74.18172211453214,65.5,42,23.3,68.6,1,evening,snow,0
428,DRIVER-47,2025-09-12 05:07:44.855097,2025-09-12 05:57:44.855097,40.74488114268743,-73.75130223563231,40.80414789057896,-74.19328652252103,18.0,50,53.6,68.1,4,evening,clear,1
429,DRIVER-27,2025-09-12 07:47:45.271330,2025-09-12 08:03:45.271330,40.623726118226266,-74.10128390207586,40.71816122768007,-73.83230318956045,56.3,16,32.9,68.4,2,night,clear,0
430,DRIVER-18,2025-09-10 14:07:55.559764,2025-09-10 15:25:55.559764,40.92409103631556,-73.94221652003151,40.79563109296864,-74.11811285140577,59.5,78,24.3,80.7,4,morning,fog,1
431,DRIVER-21,2025-09-06 18:18:46.226854,2025-09-06 19:26:46.226854,40.722009782248605,-74.1673687493105,40.82731922535631,-74.15384672718382,7.4,68,47.2,64.4,1,morning,storm,0
432,DRIVER-11,2025-09-10 13:56:53.555656,2025-09-10 15:21:53.555656,40.67451450083257,-74.0833874250589,40.65368646022417,-73.80365835598076,45.2,85,27.0,66.7,4,evening,fog,1
433,DRIVER-27,2025-09-06 19:25:05.093786,2025-09-06 20:07:05.093786,40.654103535572176,-73.97754467962747,40.51885025864937,-74.0455159886453,8.4,42,26.2,72.0,1,morning,storm,0
434,DRIVER-7,2025-09-12 15:52:01.815681,2025-09-12 17:16:01.815681,40.9462490043128,-73.89590184925733,40.8138872378882,-74.07671519143359,73.5,84,21.1,53.9,4,night,storm,1
435,DRIVER-36,2025-09-10 21:42:35.699416,2025-09-10 22:30:35.699416,40.74862676660501,-74.06041349631045,40.64223941828677,-73.88906283468035,46.5,48,40.4,70.3,0,morning,clear,0
436,DRIVER-33,2025-09-07 09:51:20.036435,2025-09-07 10:05:20.036435,40.89534483399267,-73.99268522045321,40.846436407257386,-73.85433604040327,53.3,14,47.4,70.0,0,night,rain,0
437,DRIVER-38,2025-09-12 00:10:40.723068,2025-09-12 00:58:40.723068,40.93479240813236,-73.80145460935262,40.737223218356704,-73.95425366439628,37.4,48,54.7,69.4,4,night,rain,1
438,DRIVER-34,2025-09-07 04:24:48.259028,2025-09-07 05:03:48.259028,40.53771577602798,-73.9993913534445,40.816696353676974,-73.87075529060942,79.2,39,25.3,78.3,3,evening,storm,0
439,DRIVER-44,2025-09-08 00:13:09.158306,2025-09-08 01:51:09.158306,40.95394391238494,-73.7066316523201,40.93775661974226,-73.86817547537072,58.1,98,38.3,86.4,2,afternoon,storm,0
440,DRIVER-15,2025-09-11 00:27:49.350442,2025-09-11 01:08:49.350442,40.647482478470366,-74.12861908745542,40.81931736088317,-74.00089118200064,66.0,41,52.5,64.5,0,evening,fog,0
441,DRIVER-4,2025-09-09 10:18:22.144469,2025-09-09 10:39:22.144469,40.625612842996944,-73.79081497476331,40.61849242459751,-74.08139908713,82.7,21,43.9,56.3,1,night,storm,0
442,DRIVER-38,2025-09-09 22:35:47.448606,2025-09-09 23:24:47.448606,40.94265679438328,-74.11849312141834,40.51118559915064,-73.86272617833416,8.8,49,63.3,76.0,4,evening,storm,1
443,DRIVER-45,2025-09-07 21:42:22.559802,2025-09-07 22:03:22.559802,40.58094783353301,-73.87589134159224,40.91969281115989,-74.14786337683515,30.4,21,45.0,77.3,0,morning,storm,0
444,DRIVER-31,2025-09-08 06:30:41.854283,2025-09-08 07:32:41.854283,40.80157834154016,-73.81663761117038,40.73062010184209,-73.92289198283127,11.4,62,40.1,87.1,3,evening,clear,0
445,DRIVER-2,2025-09-11 08:46:36.471675,2025-09-11 10:23:36.471675,40.53247455571695,-74.04974433341002,40.55106883330305,-73.81038264665573,80.5,97,67.7,81.6,3,afternoon,storm,0
446,DRIVER-22,2025-09-10 00:54:43.165753,2025-09-10 02:26:43.165753,40.61652933983595,-73.7250931715846,40.5216310196352,-73.9717509695512,71.4,92,60.4,63.9,0,evening,snow,0
447,DRIVER-18,2025-09-12 02:48:25.541485,2025-09-12 03:43:25.541485,40.64387428731324,-73.96988722717589,40.834396978870856,-73.8362347720847,41.8,55,26.5,62.5,2,morning,rain,0
448,DRIVER-19,2025-09-11 04:39:36.808616,2025-09-11 05:41:36.808616,40.57123179820914,-74.02129735313181,40.99482486757904,-73.9524123632124,26.8,62,37.5,52.3,4,night,snow,1
449,DRIVER-20,2025-09-12 11:39:26.331061,2025-09-12 11:50:26.331061,40.62346447731923,-73.93290741507536,40.81796442081359,-73.86086000095186,70.7,11,20.7,58.7,1,night,fog,0
450,DRIVER-23,2025-09-10 11:56:35.106219,2025-09-10 13:02:35.106219,40.72196229830664,-73.70150657637616,40.9315000133133,-73.82108732807275,17.7,66,36.6,59.1,3,afternoon,snow,1
451,DRIVER-1,2025-09-09 11:52:47.032927,2025-09-09 13:13:47.032927,40.8674906405009,-74.07314173698026,40.62038470274336,-73.94957142213559,72.5,81,34.8,55.5,1,morning,clear,0
452,DRIVER-34,2025-09-08 04:09:23.923118,2025-09-08 05:27:23.923118,40.67247133979801,-73.75705421812918,40.813178257944486,-73.73634486749003,63.1,78,59.6,77.3,1,morning,clear,0
453,DRIVER-14,2025-09-12 16:02:24.370017,2025-09-12 16:46:24.370017,40.629952973765775,-73.9675176622097,40.78217173047976,-74.05927139965175,29.8,44,59.3,70.3,0,evening,rain,0
454,DRIVER-9,2025-09-12 14:42:19.731505,2025-09-12 14:58:19.731505,40.77141910964248,-73.82718264204503,40.9245449229179,-73.87481442448666,47.1,16,22.7,82.8,4,afternoon,storm,1
455,DRIVER-36,2025-09-10 04:54:27.142909,2025-09-10 05:14:27.142909,40.90150935999455,-74.16133488803972,40.51853282482199,-74.00291184498101,82.2,20,55.2,70.3,2,afternoon,snow,0
456,DRIVER-49,2025-09-12 05:38:52.070679,2025-09-12 07:14:52.070679,40.8682806391751,-73.90848749299847,40.64718052155735,-74.17740935431779,53.0,96,69.4,68.3,4,morning,rain,1
457,DRIVER-22,2025-09-12 02:55:01.532583,2025-09-12 03:18:01.532583,40.65755114112192,-73.7971879050633,40.93453518339208,-73.91280497365858,27.3,23,65.6,57.7,4,night,rain,1
458,DRIVER-48,2025-09-09 15:38:41.991435,2025-09-09 17:11:41.991435,40.82591954759311,-73.96763859734384,40.99455760937933,-73.77912108504768,39.3,93,60.1,50.1,2,morning,storm,0
459,DRIVER-33,2025-09-06 00:49:42.481849,2025-09-06 01:51:42.481849,40.99888196041216,-73.9829352040593,40.908066980442136,-74.1511731366034,23.2,62,53.0,61.1,2,night,snow,0
460,DRIVER-11,2025-09-07 17:35:42.156737,2025-09-07 18:16:42.156737,40.79959980502073,-74.0503638096891,40.69532660757197,-73.83918488214313,15.0,41,23.5,73.3,2,morning,fog,0
461,DRIVER-13,2025-09-09 21:19:40.727605,2025-09-09 22:22:40.727605,40.80909271940976,-73.83875253787085,40.84660618528977,-74.08053532935169,64.7,63,68.3,89.6,2,morning,fog,0
462,DRIVER-21,2025-09-10 09:51:56.387033,2025-09-10 10:03:56.387033,40.63526366111077,-73.83028956434393,40.68025895399656,-73.99781083418189,30.9,12,28.0,81.2,3,evening,snow,1
463,DRIVER-43,2025-09-10 20:16:01.196743,2025-09-10 21:09:01.196743,40.89716267582973,-73.73470131299419,40.557738969243886,-73.94876008302488,27.8,53,35.1,72.6,0,afternoon,rain,0
464,DRIVER-21,2025-09-08 00:02:10.101869,2025-09-08 01:27:10.101869,40.79303660543314,-74.03933523255,40.59879051322198,-73.89670763944116,45.2,85,48.4,65.1,2,night,fog,0
465,DRIVER-22,2025-09-11 04:55:09.113751,2025-09-11 06:11:09.113751,40.94166623416328,-73.88966092657998,40.976730058404094,-74.19501920760051,50.4,76,47.2,81.3,4,afternoon,clear,1
466,DRIVER-24,2025-09-09 09:24:02.998575,2025-09-09 10:57:02.998575,40.554421864134106,-74.07448624613552,40.95484906981108,-74.17699742813123,7.4,93,52.5,52.6,2,morning,fog,0
467,DRIVER-50,2025-09-09 15:49:24.169266,2025-09-09 16:23:24.169266,40.502904209368914,-74.00802144020156,40.941866593534506,-74.09529097223205,70.8,34,28.8,55.6,0,morning,fog,0
468,DRIVER-36,2025-09-11 07:43:27.953825,2025-09-11 09:02:27.953825,40.91110113076313,-73.83774631858262,40.518950175409145,-74.04810683112686,50.6,79,48.3,69.5,4,afternoon,clear,1
469,DRIVER-9,2025-09-08 08:20:25.817028,2025-09-08 09:42:25.817028,40.56718368331969,-74.00380110173552,40.86040129439853,-73.87872608291377,63.8,82,67.6,56.5,2,afternoon,clear,0
470,DRIVER-23,2025-09-06 21:15:51.532843,2025-09-06 21:53:51.532843,40.98961082812973,-74.18612436320196,40.65009686235763,-74.10913560458354,69.4,38,28.6,74.3,3,afternoon,clear,0
471,DRIVER-48,2025-09-12 10:15:49.430737,2025-09-12 11:16:49.430737,40.64478315909077,-73.926705397346,40.955335852801085,-73.85534958988478,6.6,61,24.9,72.8,0,morning,storm,0
472,DRIVER-29,2025-09-11 14:11:28.164278,2025-09-11 14:38:28.164278,40.93611801802963,-74.11027669313317,40.76248897601645,-74.17351421126214,35.6,27,38.2,85.2,1,evening,snow,0
473,DRIVER-47,2025-09-06 07:12:11.854935,2025-09-06 07:26:11.854935,40.73145159452788,-73.74294804098584,40.61881096892866,-73.87812510527417,54.1,14,40.6,54.0,1,night,storm,0
474,DRIVER-17,2025-09-06 14:18:41.021269,2025-09-06 15:08:41.021269,40.926710039795374,-73.84039749660212,40.99017724610492,-73.86485597662576,43.1,50,33.2,77.5,3,afternoon,rain,1
475,DRIVER-36,2025-09-12 16:21:57.255311,2025-09-12 17:34:57.255311,40.63429152785728,-73.9116275264934,40.77659191210555,-73.7391577917762,46.9,73,52.6,67.8,4,night,clear,1
476,DRIVER-34,2025-09-10 06:38:29.920492,2025-09-10 07:30:29.920492,40.54362375587573,-73.79493326589498,40.93111188680139,-74.02639004140853,71.9,52,36.3,68.8,1,evening,rain,0
477,DRIVER-28,2025-09-06 21:01:39.742084,2025-09-06 21:45:39.742084,40.7109312404793,-73.92067249301633,40.96837528590797,-73.93323994528878,74.9,44,34.6,66.5,2,night,rain,0
478,DRIVER-18,2025-09-07 09:39:21.401735,2025-09-07 10:46:21.401735,40.72379566672407,-73.7115612454856,40.92000907692669,-73.7255776227699,74.0,67,67.4,58.2,4,night,fog,1
479,DRIVER-6,2025-09-06 05:53:42.980224,2025-09-06 06:44:42.980224,40.78862700472924,-74.10086361143976,40.72473121485312,-74.02779575780316,19.9,51,24.5,72.1,2,night,fog,0
480,DRIVER-8,2025-09-09 14:48:08.988069,2025-09-09 15:52:08.988069,40.76613601102068,-73.95988202690998,40.70957390191796,-73.82795474750546,73.1,64,51.9,85.8,2,evening,clear,0
481,DRIVER-25,2025-09-08 17:59:16.069979,2025-09-08 19:33:16.069979,40.98537237371906,-73.90766230728832,40.54256853658232,-73.88965661097701,83.5,94,53.5,56.2,3,afternoon,snow,1
482,DRIVER-29,2025-09-09 16:57:32.716288,2025-09-09 17:45:32.716288,40.922446257739786,-74.19508257265066,40.63240748411343,-73.88827181188749,81.4,48,30.3,76.0,2,evening,snow,0
483,DRIVER-12,2025-09-10 00:10:22.743961,2025-09-10 01:43:22.743961,40.82193486232941,-74.03143173304372,40.758025143262095,-74.17605801548285,34.1,93,59.1,62.6,3,morning,fog,0
484,DRIVER-28,2025-09-11 05:15:05.672779,2025-09-11 05:32:05.672779,40.59136314580231,-73.74011325325077,40.98369272557366,-74.00828503973244,20.7,17,36.1,63.2,4,evening,fog,1
485,DRIVER-35,2025-09-09 22:28:25.663698,2025-09-09 23:44:25.663698,40.93462668382572,-73.77010408051947,40.51209117123584,-73.74440038056659,26.6,76,43.0,74.8,3,evening,storm,0
486,DRIVER-47,2025-09-12 06:07:54.929995,2025-09-12 07:46:54.929995,40.75194082329183,-74.1265724885897,40.57530405899371,-74.11344779639393,42.1,99,61.4,74.9,2,morning,storm,0
487,DRIVER-17,2025-09-06 11:47:33.405021,2025-09-06 13:15:33.405021,40.87417725466364,-73.92963564091205,40.983840899028,-74.09414054456155,18.8,88,36.7,67.9,4,evening,fog,1
488,DRIVER-29,2025-09-07 13:07:41.122255,2025-09-07 13:35:41.122255,40.89944341293141,-73.85599326797667,40.76932623030167,-73.81569684318636,13.9,28,57.5,51.0,0,afternoon,rain,0
489,DRIVER-35,2025-09-10 15:33:05.095492,2025-09-10 17:04:05.095492,40.770853445107136,-73.73509158013364,40.63460059602351,-73.79629835882821,50.1,91,31.5,50.8,1,evening,snow,0
490,DRIVER-47,2025-09-10 04:03:33.297536,2025-09-10 04:46:33.297536,40.58341852598772,-74.02193890549583,40.77853306243513,-74.19051655270397,64.4,43,61.9,73.2,3,night,rain,1
491,DRIVER-32,2025-09-08 04:57:01.280398,2025-09-08 05:40:01.280398,40.705322829408864,-74.18895615897851,40.7315754384182,-73.94796320675732,31.1,43,56.5,61.5,4,afternoon,clear,1
492,DRIVER-16,2025-09-09 16:33:12.137087,2025-09-09 17:53:12.137087,40.86746549924968,-73.80708546754313,40.99302000906731,-73.9093536561269,19.1,80,46.2,62.5,2,evening,rain,0
493,DRIVER-13,2025-09-12 13:12:30.754720,2025-09-12 14:07:30.754720,40.624993168296434,-73.82394932568451,40.78804763030189,-74.11836303349732,75.5,55,56.8,52.3,1,evening,snow,0
494,DRIVER-24,2025-09-06 23:24:27.648977,2025-09-07 00:01:27.648977,40.69345759330204,-74.07493317178265,40.70471973158489,-73.87293808857912,67.1,37,54.7,63.8,1,night,fog,0
495,DRIVER-10,2025-09-06 07:09:54.399079,2025-09-06 08:17:54.399079,40.652764793896935,-74.18851565606528,40.86379350660447,-74.0398353549074,70.7,68,24.2,62.5,1,afternoon,clear,0
496,DRIVER-24,2025-09-11 21:05:10.820513,2025-09-11 21:40:10.820513,40.7536884263414,-74.14662551584973,40.96831594318322,-74.03585400076014,35.9,35,31.6,85.3,4,morning,rain,1
497,DRIVER-48,2025-09-09 11:36:46.710181,2025-09-09 12:32:46.710181,40.92609065139743,-73.78180287026802,40.55703669715849,-74.10575630196,62.8,56,30.9,84.5,2,evening,fog,0
498,DRIVER-32,2025-09-11 23:21:35.809402,2025-09-11 23:49:35.809402,40.83837867497278,-74.19956956854215,40.85268867844224,-74.16543731626113,19.3,28,29.0,61.9,2,morning,fog,0
499,DRIVER-36,2025-09-09 00:20:19.076659,2025-09-09 01:54:19.076659,40.50620530119584,-73.77086441317653,40.61948373169027,-73.98510123250517,47.2,94,28.3,88.2,1,evening,clear,0
500,DRIVER-2,2025-09-09 15:57:29.641491,2025-09-09 16:56:29.641491,40.89247508355014,-74.16680023629175,40.97076612902771,-73.88829905279579,19.8,59,46.9,74.7,1,afternoon,snow,0
501,DRIVER-30,2025-09-09 17:06:34.629701,2025-09-09 18:15:34.629701,40.531394299071856,-74.06154719393385,40.99731667787252,-73.82284697536664,26.8,69,50.1,70.5,3,afternoon,clear,0
502,DRIVER-23,2025-09-12 03:31:18.483795,2025-09-12 04:38:18.483795,40.630966737835465,-73.85583050578761,40.72814956047634,-74.08323485197926,36.6,67,29.5,86.8,0,morning,fog,0
503,DRIVER-43,2025-09-12 12:28:43.157734,2025-09-12 13:12:43.157734,40.55381715806607,-73.97815502579114,40.64575251586726,-73.9460236465597,35.0,44,54.4,75.2,3,afternoon,rain,1
504,DRIVER-3,2025-09-07 08:55:16.692505,2025-09-07 09:41:16.692505,40.659468149541695,-74.18428416127976,40.80578728109723,-73.79264242407412,58.3,46,37.0,69.7,4,morning,clear,1
505,DRIVER-28,2025-09-08 02:53:06.417839,2025-09-08 03:53:06.417839,40.71705410303208,-73.9553541688356,40.50507834602509,-74.12001946643446,18.7,60,47.0,81.5,4,morning,clear,1
506,DRIVER-13,2025-09-10 20:57:32.203712,2025-09-10 21:28:32.203712,40.77338025210073,-74.17487739204518,40.7253894477666,-73.85952229028592,56.3,31,48.6,53.5,1,night,clear,0
507,DRIVER-13,2025-09-10 07:11:24.617938,2025-09-10 07:46:24.617938,40.76125180639878,-73.71206851055045,40.5492117556909,-73.86708485264339,22.8,35,39.3,78.0,3,morning,fog,0
508,DRIVER-6,2025-09-06 08:55:21.965926,2025-09-06 09:57:21.965926,40.707020633286845,-74.03579676546535,40.65195088822556,-73.98978702116811,61.4,62,47.5,52.3,2,evening,rain,0
509,DRIVER-23,2025-09-11 04:31:14.370740,2025-09-11 05:25:14.370740,40.926908904052446,-73.70574975007335,40.85356231516542,-74.13192644715512,48.6,54,41.9,57.8,0,afternoon,clear,0
510,DRIVER-6,2025-09-10 18:23:35.220827,2025-09-10 19:15:35.220827,40.595983906601134,-74.17410175962334,40.717044893294926,-74.09284385946286,46.7,52,69.8,82.4,4,morning,clear,1
511,DRIVER-33,2025-09-06 04:19:04.742382,2025-09-06 04:37:04.742382,40.55875920027485,-74.02995776022334,40.799943391849226,-74.18264559966075,19.6,18,33.7,63.1,4,morning,storm,1
512,DRIVER-23,2025-09-09 02:28:15.226162,2025-09-09 02:49:15.226162,40.87595901545862,-74.18090945810414,40.627528475119554,-73.87891500577055,34.8,21,69.8,53.5,0,morning,snow,1
513,DRIVER-32,2025-09-09 14:18:47.902572,2025-09-09 15:52:47.902572,40.59882964568979,-73.98074935563017,40.52575989158115,-74.06894044219025,17.4,94,36.4,62.0,3,afternoon,fog,0
514,DRIVER-47,2025-09-12 10:26:55.419480,2025-09-12 11:53:55.419480,40.50797092756935,-73.90939430345024,40.73504241431428,-73.84584273570034,56.8,87,33.2,80.0,1,morning,fog,0
515,DRIVER-5,2025-09-07 23:51:29.176860,2025-09-08 01:00:29.176860,40.98688699826899,-73.91084212742854,40.733714087260346,-73.88098731202194,32.3,69,55.6,62.7,1,morning,snow,0
516,DRIVER-15,2025-09-11 05:51:41.394199,2025-09-11 06:05:41.394199,40.79158077800243,-73.82479428535478,40.8885563439446,-73.79609973362889,20.7,14,30.2,61.7,0,evening,rain,0
517,DRIVER-8,2025-09-09 05:25:14.645488,2025-09-09 06:20:14.645488,40.76321693685956,-73.95917129223707,40.69772202706581,-73.9612228216611,67.1,55,39.4,78.6,2,afternoon,clear,0
518,DRIVER-42,2025-09-12 17:17:56.280773,2025-09-12 18:51:56.280773,40.59726529731155,-74.03078962747792,40.904347194401566,-73.75589302263336,32.1,94,20.0,58.9,4,afternoon,snow,1
519,DRIVER-37,2025-09-07 10:16:57.157445,2025-09-07 11:05:57.157445,40.82631232131192,-73.88682043504922,40.50185211712454,-73.86158640729107,63.0,49,40.5,64.8,3,night,storm,0
520,DRIVER-13,2025-09-08 15:07:22.161418,2025-09-08 16:22:22.161418,40.78110825428978,-74.00759333859948,40.7048696717912,-73.97772424153892,32.9,75,53.0,52.0,3,morning,snow,1
521,DRIVER-47,2025-09-08 22:35:51.339859,2025-09-08 22:46:51.339859,40.7006985212975,-73.89959603016801,40.598995121873934,-73.89710519207415,54.4,11,38.2,50.2,0,morning,fog,0
522,DRIVER-6,2025-09-07 21:17:33.539686,2025-09-07 22:07:33.539686,40.85370730695717,-74.03415778305705,40.598672099128905,-73.87605733287296,41.0,50,65.5,89.8,2,night,rain,0
523,DRIVER-32,2025-09-11 01:27:08.538087,2025-09-11 01:41:08.538087,40.65852059656479,-73.95330532834119,40.712983481924944,-74.05438922674892,54.0,14,34.4,51.4,1,evening,storm,0
524,DRIVER-43,2025-09-10 18:43:54.685806,2025-09-10 20:02:54.685806,40.664937996061184,-73.75481392383257,40.74806385071865,-74.04817798020493,23.9,79,51.4,58.4,2,night,rain,0
525,DRIVER-13,2025-09-11 18:26:30.788412,2025-09-11 20:03:30.788412,40.590307862899,-73.75198409761742,40.86460564155578,-73.77481697501692,19.0,97,67.7,74.5,2,afternoon,snow,1
526,DRIVER-30,2025-09-12 07:42:18.308962,2025-09-12 08:18:18.308962,40.99938496254933,-73.92404372213886,40.56176084450233,-73.74086238314588,30.1,36,43.9,73.9,4,afternoon,clear,1
527,DRIVER-27,2025-09-07 08:54:49.229453,2025-09-07 09:04:49.229453,40.55028662360523,-74.18379381916,40.74206548056698,-74.0811639634148,64.7,10,66.2,50.6,2,evening,storm,0
528,DRIVER-44,2025-09-08 03:20:51.570849,2025-09-08 03:49:51.570849,40.78480251754752,-73.91952196354475,40.54781600895162,-73.79046814836602,69.3,29,44.6,86.5,1,night,clear,0
529,DRIVER-2,2025-09-07 19:25:49.622046,2025-09-07 20:54:49.622046,40.80523415321812,-74.11812532319894,40.77425978931729,-73.76788072876188,77.5,89,66.9,52.7,2,night,clear,0
530,DRIVER-10,2025-09-09 20:34:38.974308,2025-09-09 20:59:38.974308,40.52569832733872,-74.02647366840871,40.64382114767432,-73.85953587830373,46.2,25,46.5,68.5,2,afternoon,clear,0
531,DRIVER-25,2025-09-09 08:02:27.710597,2025-09-09 09:02:27.710597,40.96304936702176,-73.9186888452673,40.86557616212129,-73.96593277566043,59.5,60,57.8,60.0,4,afternoon,clear,1
532,DRIVER-15,2025-09-06 12:51:52.760507,2025-09-06 13:22:52.760507,40.92482512298516,-74.10170472008485,40.55514877595067,-73.96369776422881,59.9,31,34.2,61.9,2,night,clear,0
